2130157,206104,462246
2130166,192813,454969
2130311,207564,445528
2130183,190795,453080
2130048,201169,452222
2130164,192599,457080
2130297,200185,445088
2130190,193073,450398
2130191,193383,450703
2130154,205252,460805
2130309,205634,444008
2130228,189881,443266
2130203,185612,447937
2130025,198174,451156
2130240,190657,446983
2130167,192815,457888
2130180,195474,455495
2130222,186150,444126
2130211,189054,446792
2130033,199595,452002
2130140,202582,457106
2130141,202666,459592
2130260,191922,443396
2130174,193786,451958
2130065,202677,451380
2130187,192299,450435
2130218,186252,451047
2130255,191909,446830
2130275,191591,442570
2130196,195831,449449
2130113,208352,456316
2130296,198668,443927
2130009,200268,452278
2130153,204350,461492
2130001,197338,453452
2130031,199212,452007
2130019,201294,452274
2130144,201357,461827
2130283,193563,442582
2130184,190832,451595
2130194,194897,449083
2130195,195558,448904
2130245,191200,446425
2130168,193167,457810
2130202,185487,448177
2130186,191705,450757
2130310,205983,443264
2130278,192616,441659
2130076,205883,448396
2130244,191099,443490
2130011,200500,452753
2130225,187143,443568
2130066,202939,451302
2130152,204013,463716
2130313,210216,445807
2130294,196136,442757
2130003,198586,452295
2130039,200844,452067
2130230,190200,442460
2130233,191236,441637
2130171,193898,456766
2130305,203037,445602
2130051,201527,451415
2130063,201794,450470
2130054,201781,452132
2130049,201312,451472
2130020,201563,452547
2130277,192177,442604
2130207,187114,446821
2130232,191182,441097
2130133,201735,460761
2130253,191748,446722
2130146,202971,461038
2130107,206823,454827
2130132,201716,458372
2130261,193909,444434
2130027,198361,451573
2130287,194005,441251
2130080,206753,448044
2130105,206713,456102
2130075,205730,448565
2130044,201033,452058
2130071,204705,449665
2130118,200862,456992
2130123,204113,457599
2130242,191001,443407
2130264,195064,444149
2130290,194974,442458
2130282,193029,441104
2130326,215026,450949
2130111,207982,454520
2130012,200719,452328
2130302,201829,446589
2130246,191248,446909
2130028,198407,451838
2130155,205628,460383
2130047,201161,452152
2130037,200183,452177
2130267,195677,445786
2130274,198261,442126
2130084,207830,450949
2130128,205493,456687
2130087,203458,453513
2130276,192172,442656
2130035,200007,452068
2130041,200966,452206
2130120,201400,454692
2130273,198258,443208
2130135,201871,460125
2130236,191400,439772
2130315,210995,443324
2130177,194989,454596
2130007,199990,452262
2130208,188088,449925
2130069,203551,451116
2130165,192693,454170
2130137,201996,459067
2130200,185247,447063
2130055,201918,451937
2130038,200518,452137
2130221,187677,448185
2130083,207176,451590
2130224,186841,444744
2130024,198054,451102
2130022,197888,451107
2130103,205835,455016
2130235,191353,439353
2130100,205150,452705
2130094,203769,453380
2130201,185339,448182
2130307,204562,444257
2130322,211756,449197
2130148,203098,462822
2130317,213353,444339
2130257,192077,446674
2130293,195987,442760
2130032,199561,451530
2130158,206453,462378
2130291,195084,442421
2130182,196564,452315
2130210,188785,449638
2130129,201258,460617
2130015,201024,452654
2130262,194436,444784
2130130,201415,459639
2130008,200100,452372
2130114,208551,454672
2130216,185782,448354
2130252,191712,446425
2130086,203326,453648
2130056,196484,448547
2130053,201740,451599
2130204,186045,447233
2130318,211245,448845
2130285,193661,442566
2130104,206063,453092
2130243,191025,445602
2130004,198941,452580
2130250,191664,446741
2130072,204707,451601
2130212,183103,451507
2130281,192957,441206
2130314,210600,448635
2130312,209490,444553
2130304,202511,448086
2130179,195143,450966
2130078,206105,449305
2130289,194551,442935
2130102,205523,456115
2130058,197769,446791
2130057,196785,450197
2130237,191603,437869
2130259,192723,445735
2130306,203788,445046
2130323,211872,447600
2130127,205333,456599
2130014,200977,452332
2130106,206773,454745
2130064,201973,449892
2130150,203449,459885
2130300,200681,445274
2130121,201944,455945
2130097,204745,452030
2130268,195759,444396
2130292,195274,443010
2130303,202135,445507
2130134,201747,457750
2130163,192525,454375
2130223,186713,444752
2130101,205166,451959
2130298,200416,445175
2130169,193522,456699
2130247,191602,444136
2130160,190730,453725
2130074,205645,448742
2130067,203014,451622
2130192,193534,451422
2130215,185550,449472
2130198,195929,450737
2130010,200442,452315
2130109,207094,457452
2130280,192659,442799
2130256,191953,445183
2130013,200946,452268
2130271,197572,442683
2130070,204353,449873
2130251,191688,446715
2130279,192641,442985
2130229,190022,443413
2130061,199054,448266
2130034,199691,451146
2130046,201158,452032
2130270,196727,445276
2130151,203673,463403
2130188,192329,449860
2130301,203393,442740
2130206,187023,446573
2130062,200033,447504
2130122,203136,456581
2130040,200955,452180
2130284,193636,442462
2130269,195874,444157
2130023,198044,451265
2130156,205788,460415
2130045,201058,452126
2130176,194969,454672
2130017,201176,452273
2130175,194449,450774
2130205,186083,446523
2130209,188190,448701
2130081,207022,448285
2130036,200025,451782
2130093,203658,453368
2130234,191280,442075
2130295,196951,441612
2130172,192510,452277
2130286,193986,441259
2130139,202325,460278
2130214,185436,449999
2130052,201657,451936
2130110,207552,453227
2130227,187936,444885
2130288,194171,441684
2130162,192204,454336
2130272,197801,442618
2130239,190380,447046
2130115,208596,455354
2130143,202931,457016
2130029,198672,451263
2130248,191613,446087
2130042,200980,450371
2130238,192045,439138
2130219,186511,448114
2130068,203462,452281
2130226,187869,444935
2130119,201050,455910
2130325,212843,449985
2130159,206702,458080
2130090,203593,453339
2130142,202686,459632
2130085,202628,453213
2130050,201327,452228
2130170,193766,456714
2130092,203620,453450
2130099,205011,453130
1001492,198397,451624
1001493,200974,451975
1001494,199768,452273
1001495,210191,446339
1001496,205310,445727
1001491,199503,448326
